path,country,expected_binary,predicted_binary,binary_confidence,binary_correct,expected_fraud_type,predicted_fraud_type,fraud_confidence,fraud_correct
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0137256.png,AZ,Fake,Fake,0.6256909966468811,True,Face Replacement,Face Replacement,0.9455785155296326,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0043601.png,AZ,Fake,Fake,0.6963074803352356,True,Face Morphing,Face Morphing,0.9916310906410217,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0982004_0555149_0592760.png,DC,Fake,Fake,0.9015657901763916,True,Face Replacement,Face Replacement,0.9763357043266296,True
datasets/idnet/DC/positive/generated.photos_v3_0975325_0873128_0189497.png,DC,Real,Real,0.6460946798324585,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0351509.png,AZ,Fake,Real,0.525232195854187,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/positive/generated.photos_v3_0279957.png,WV,Real,Real,0.5052295327186584,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0277120.png,DC,Fake,Fake,0.8934266567230225,True,Face Replacement,Face Replacement,0.9820459485054016,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0053062.png,DC,Fake,Fake,0.6502030491828918,True,Face Morphing,Face Morphing,0.9913894534111023,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0111277.png,WV,Real,Fake,0.5340621471405029,False,N/A,Face Morphing,0.9614225625991821,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0127470.png,DC,Fake,Fake,0.5591382384300232,True,Face Morphing,Face Morphing,0.9883216023445129,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0129815.png,WV,Real,Fake,0.5755811929702759,False,N/A,Face Replacement,0.8647838830947876,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0911047.png,WV,Fake,Fake,0.5665966272354126,True,Face Morphing,Face Morphing,0.9793676137924194,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0796047.png,AZ,Fake,Fake,0.5324952602386475,True,Face Morphing,Face Morphing,0.7252120971679688,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0835869.png,DC,Fake,Real,0.5309727191925049,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0326228_0427086_0018001.png,WV,Fake,Real,0.5678441524505615,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/positive/generated.photos_v3_0287131.png,WV,Real,Real,0.560784637928009,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0438432.png,WV,Fake,Fake,0.5578340888023376,True,Face Replacement,Face Replacement,0.8512696623802185,True
datasets/idnet/AZ/positive/generated.photos_v3_0929102.png,AZ,Real,Real,0.7091470956802368,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0997806.png,AZ,Real,Fake,0.5139670372009277,False,N/A,Face Morphing,0.9903088212013245,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0029086_0319559_0121828.png,AZ,Fake,Fake,0.5863962173461914,True,Face Replacement,Face Replacement,0.8542671799659729,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0281078.png,AZ,Fake,Fake,0.6351096034049988,True,Face Morphing,Face Morphing,0.9746229648590088,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0912295_0939642_0812000.png,WV,Fake,Real,0.6924624443054199,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0037530.png,DC,Fake,Real,0.6977313160896301,False,Face Replacement,N/A,,False
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0551846.png,AZ,Fake,Real,0.6305619478225708,False,Face Morphing,N/A,,False
datasets/idnet/AZ/positive/generated.photos_v3_0415711.png,AZ,Real,Real,0.5474252700805664,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0681644.png,WV,Fake,Fake,0.613983154296875,True,Face Morphing,Face Morphing,0.9744263291358948,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0752908.png,WV,Real,Real,0.7135141491889954,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0551874.png,AZ,Real,Real,0.5721501708030701,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0604103.png,WV,Fake,Fake,0.8138734102249146,True,Face Replacement,Face Replacement,0.9639006853103638,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0240584.png,DC,Fake,Real,0.5080126523971558,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0465810_0319630_0520525.png,AZ,Fake,Real,0.6256293058395386,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0764183.png,WV,Fake,Fake,0.7412594556808472,True,Face Replacement,Face Replacement,0.9574552178382874,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0136306.png,WV,Real,Real,0.7520749568939209,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0864190.png,WV,Fake,Fake,0.6071324944496155,True,Face Morphing,Face Morphing,0.8346317410469055,True
datasets/idnet/DC/positive/generated.photos_v3_0966310.png,DC,Real,Real,0.5989280343055725,True,N/A,N/A,,
datasets/idnet/WV/WV/positive/generated.photos_v3_0346620.png,WV,Real,Real,0.6006737351417542,True,N/A,N/A,,
datasets/idnet/DC/positive/generated.photos_v3_0220162.png,DC,Real,Real,0.5984218716621399,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0272378_0237716_0721104.png,DC,Fake,Fake,0.9509910345077515,True,Face Replacement,Face Replacement,0.9728705286979675,True
datasets/idnet/DC/positive/generated.photos_v3_0399230.png,DC,Real,Fake,0.6797702312469482,False,N/A,Face Replacement,0.9541499614715576,
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0158380_0923515_0780140.png,AZ,Fake,Fake,0.6458005309104919,True,Face Morphing,Face Replacement,0.9068067669868469,False
datasets/idnet/DC/positive/generated.photos_v3_0216884.png,DC,Real,Real,0.5902594327926636,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0133559.png,AZ,Fake,Fake,0.9009205102920532,True,Face Replacement,Face Replacement,0.9631934762001038,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0264571.png,WV,Fake,Real,0.5069488883018494,False,Face Morphing,N/A,,False
datasets/idnet/DC/positive/generated.photos_v3_0760943.png,DC,Real,Fake,0.5612070560455322,False,N/A,Face Morphing,0.9701768755912781,
datasets/idnet/WV/WV/positive/generated.photos_v3_0617171_0792508_0307833.png,WV,Real,Real,0.6055132746696472,True,N/A,N/A,,
datasets/idnet/WV/WV/positive/generated.photos_v3_0917152.png,WV,Real,Real,0.7837839126586914,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0498157.png,WV,Fake,Fake,0.9662598371505737,True,Face Replacement,Face Replacement,0.9811564683914185,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0083286.png,WV,Fake,Fake,0.9925785660743713,True,Face Replacement,Face Replacement,0.9806194305419922,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0863130.png,AZ,Fake,Fake,0.9065046310424805,True,Face Replacement,Face Replacement,0.9779807925224304,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0059837_0620470_0465328.png,WV,Fake,Real,0.5599980354309082,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0684862.png,WV,Fake,Fake,0.973468542098999,True,Face Replacement,Face Replacement,0.9889237284660339,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0850788.png,WV,Fake,Fake,0.7198894023895264,True,Face Morphing,Face Morphing,0.9849457740783691,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0944898.png,AZ,Fake,Fake,0.5349213480949402,True,Face Replacement,Face Replacement,0.797924280166626,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0835298.png,WV,Real,Real,0.637100875377655,True,N/A,N/A,,
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0368378.png,AZ,Fake,Fake,0.7078987956047058,True,Face Morphing,Face Morphing,0.9940872192382812,True
datasets/idnet/DC/positive/generated.photos_v3_0064607.png,DC,Real,Fake,0.5989589095115662,False,N/A,Face Replacement,0.8331188559532166,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0830414_0391832_0024841.png,DC,Fake,Fake,0.9804096817970276,True,Face Replacement,Face Replacement,0.981200635433197,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0072572_0465277_0983383.png,AZ,Fake,Fake,0.8016353249549866,True,Face Replacement,Face Replacement,0.9506902098655701,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0035618.png,WV,Fake,Fake,0.6194953918457031,True,Face Morphing,Face Morphing,0.9906213283538818,True
datasets/idnet/DC/positive/generated.photos_v3_0668049_0669137_0801060.png,DC,Real,Real,0.7338256239891052,True,N/A,N/A,,
datasets/idnet/DC/positive/generated.photos_v3_0805747.png,DC,Real,Real,0.5775097012519836,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0494563_0073875_0847491.png,WV,Fake,Fake,0.8876132965087891,True,Face Replacement,Face Replacement,0.9392716884613037,True
datasets/idnet/DC/positive/generated.photos_v3_0921412.png,DC,Real,Real,0.6182754635810852,True,N/A,N/A,,
datasets/idnet/DC/positive/generated.photos_v3_0059996_0728435_0545093.png,DC,Real,Fake,0.5517528653144836,False,N/A,Face Replacement,0.7503474354743958,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0501711_0039192_0481848.png,AZ,Fake,Fake,0.9263294339179993,True,Face Replacement,Face Replacement,0.9707236886024475,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0125566.png,DC,Fake,Fake,0.7795223593711853,True,Face Replacement,Face Replacement,0.9430637955665588,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0906812.png,DC,Fake,Fake,0.9662948846817017,True,Face Replacement,Face Replacement,0.9955313801765442,True
datasets/idnet/DC/positive/generated.photos_v3_0454663.png,DC,Real,Real,0.5342779159545898,True,N/A,N/A,,
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0041723.png,AZ,Fake,Fake,0.5470199584960938,True,Face Morphing,Face Morphing,0.963360071182251,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0772392.png,DC,Fake,Fake,0.9463323354721069,True,Face Replacement,Face Replacement,0.9692178964614868,True
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0337419.png,AZ,Fake,Real,0.6336960196495056,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0549041.png,WV,Fake,Real,0.6075712442398071,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0241192.png,DC,Fake,Fake,0.931225597858429,True,Face Replacement,Face Replacement,0.9569326043128967,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0497977.png,AZ,Fake,Real,0.5826860666275024,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0656402.png,AZ,Fake,Fake,0.9894447922706604,True,Face Replacement,Face Replacement,0.9814276099205017,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0401120_0267995_0197720.png,DC,Fake,Fake,0.6616679430007935,True,Face Replacement,Face Replacement,0.7477093935012817,True
datasets/idnet/DC/positive/generated.photos_v3_0116778.png,DC,Real,Real,0.7844566702842712,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0708594.png,WV,Fake,Fake,0.8255606889724731,True,Face Replacement,Face Replacement,0.9584540128707886,True
datasets/idnet/AZ/positive/generated.photos_v3_0468080.png,AZ,Real,Real,0.5886684060096741,True,N/A,N/A,,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0282306.png,DC,Fake,Fake,0.6998738646507263,True,Face Morphing,Face Morphing,0.9909981489181519,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0241577_0982238_0903121.png,WV,Real,Fake,0.7289284467697144,False,N/A,Face Replacement,0.9022921323776245,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0237608.png,WV,Fake,Fake,0.6566580533981323,True,Face Morphing,Face Morphing,0.8665957450866699,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0869492.png,WV,Fake,Fake,0.9697743058204651,True,Face Replacement,Face Replacement,0.9878191947937012,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0123927.png,AZ,Fake,Real,0.5606192350387573,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0097123.png,DC,Fake,Real,0.6206997632980347,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0242994.png,WV,Fake,Fake,0.651276707649231,True,Face Morphing,Face Morphing,0.9938737154006958,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0832270.png,DC,Fake,Real,0.5592706799507141,False,Face Morphing,N/A,,False
datasets/idnet/DC/positive/generated.photos_v3_0875381.png,DC,Real,Real,0.800696074962616,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0894080.png,WV,Fake,Fake,0.5867012143135071,True,Face Morphing,Face Replacement,0.8077734112739563,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0055213.png,WV,Fake,Fake,0.8398537039756775,True,Face Replacement,Face Replacement,0.9687163829803467,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0142094.png,DC,Fake,Fake,0.6032968759536743,True,Face Morphing,Face Morphing,0.9666916728019714,True
datasets/idnet/AZ/positive/generated.photos_v3_0885316.png,AZ,Real,Real,0.7601443529129028,True,N/A,N/A,,
datasets/idnet/DC/positive/generated.photos_v3_0101787.png,DC,Real,Real,0.5956167578697205,True,N/A,N/A,,
datasets/idnet/AZ/positive/generated.photos_v3_0504838.png,AZ,Real,Fake,0.5885271430015564,False,N/A,Face Morphing,0.976559042930603,
datasets/idnet/AZ/positive/generated.photos_v3_0193572.png,AZ,Real,Fake,0.6263291835784912,False,N/A,Face Morphing,0.990189254283905,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0194106_0879248_0613752.png,WV,Fake,Real,0.7398964166641235,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0680605.png,WV,Fake,Fake,0.7823455929756165,True,Face Replacement,Face Replacement,0.9123915433883667,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0637639_0712199_0166443.png,WV,Fake,Fake,0.9823060631752014,True,Face Replacement,Face Replacement,0.9782066345214844,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0452838.png,WV,Fake,Real,0.687701940536499,False,Face Replacement,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0067474.png,WV,Fake,Fake,0.9123097658157349,True,Face Replacement,Face Replacement,0.9789764285087585,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0413135_0479926_0036441.png,DC,Fake,Real,0.5631172060966492,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0357046.png,WV,Fake,Fake,0.9837910532951355,True,Face Replacement,Face Replacement,0.984442412853241,True
datasets/idnet/DC/positive/generated.photos_v3_0840342.png,DC,Real,Real,0.6867719888687134,True,N/A,N/A,,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0792142.png,DC,Fake,Real,0.5766626596450806,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0914019_0705109_0672379.png,WV,Fake,Real,0.5494439601898193,False,Face Morphing,N/A,,False
datasets/idnet/DC/positive/generated.photos_v3_0808590.png,DC,Real,Fake,0.5496973395347595,False,N/A,Face Morphing,0.9817349314689636,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0175900.png,DC,Fake,Real,0.7192938923835754,False,Face Replacement,N/A,,False
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0384186.png,AZ,Fake,Fake,0.9854745864868164,True,Face Replacement,Face Replacement,0.9705545902252197,True
datasets/idnet/DC/positive/generated.photos_v3_0109178.png,DC,Real,Real,0.5633524656295776,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0307462.png,WV,Fake,Fake,0.6559919118881226,True,Face Morphing,Face Morphing,0.8254384398460388,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0474595_0216390_0398351.png,DC,Fake,Real,0.6103202104568481,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0212796.png,AZ,Fake,Fake,0.5611887574195862,True,Face Replacement,Face Replacement,0.918748140335083,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0104013.png,DC,Fake,Real,0.575318455696106,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0999862.png,AZ,Fake,Fake,0.5782915353775024,True,Face Morphing,Face Morphing,0.9828100204467773,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0062565.png,DC,Fake,Fake,0.9566485285758972,True,Face Replacement,Face Replacement,0.9879364371299744,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0494563_0073875_0733672.png,DC,Fake,Fake,0.7009135484695435,True,Face Morphing,Face Replacement,0.7273696064949036,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0059996_0728435_0857844.png,WV,Fake,Fake,0.5824960470199585,True,Face Replacement,Face Replacement,0.7821440100669861,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0049954.png,AZ,Fake,Real,0.5860754251480103,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0084413.png,WV,Fake,Real,0.5321898460388184,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0960552_0499913_0282106.png,DC,Fake,Real,0.6850576400756836,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0975325_0873128_0871503.png,DC,Fake,Real,0.509951114654541,False,Face Morphing,N/A,,False
datasets/idnet/AZ/positive/generated.photos_v3_0195593.png,AZ,Real,Real,0.7508495450019836,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0373737.png,DC,Fake,Fake,0.880219578742981,True,Face Replacement,Face Replacement,0.962006688117981,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0538351.png,DC,Fake,Fake,0.5019482374191284,True,Face Morphing,Face Morphing,0.9846101999282837,True
datasets/idnet/AZ/positive/generated.photos_v3_0857397_0732810_0556377.png,AZ,Real,Real,0.7818865776062012,True,N/A,N/A,,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0246269_0636926_0740105.png,DC,Fake,Fake,0.6406306624412537,True,Face Morphing,Face Replacement,0.7068170309066772,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0990057_0853581_0506419.png,WV,Fake,Real,0.5307735800743103,False,Face Morphing,N/A,,False
datasets/idnet/AZ/positive/generated.photos_v3_0906637.png,AZ,Real,Real,0.7603604793548584,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0198801_0420100_0307061.png,AZ,Fake,Fake,0.8372473120689392,True,Face Replacement,Face Replacement,0.9568424224853516,True
datasets/idnet/DC/positive/generated.photos_v3_0160894.png,DC,Real,Real,0.633544385433197,True,N/A,N/A,,
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0351298_0152979_0744307.png,DC,Fake,Fake,0.9656835198402405,True,Face Replacement,Face Replacement,0.9828583002090454,True
datasets/idnet/AZ/positive/generated.photos_v3_0714043.png,AZ,Real,Fake,0.5043269395828247,False,N/A,Face Morphing,0.9431983232498169,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0913987.png,WV,Fake,Fake,0.5058097839355469,True,Face Replacement,Face Replacement,0.5947626829147339,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0206299.png,WV,Fake,Fake,0.8531978726387024,True,Face Replacement,Face Replacement,0.9520668983459473,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0436419.png,WV,Real,Real,0.6987621784210205,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0027344.png,WV,Fake,Fake,0.507253885269165,True,Face Morphing,Face Morphing,0.8597368597984314,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0461962.png,AZ,Fake,Fake,0.7612332105636597,True,Face Morphing,Face Morphing,0.9947240948677063,True
datasets/idnet/DC/positive/generated.photos_v3_0046720.png,DC,Real,Real,0.7001439332962036,True,N/A,N/A,,
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0474835.png,AZ,Fake,Real,0.5853335857391357,False,Face Replacement,N/A,,False
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0338933.png,AZ,Fake,Fake,0.8479785919189453,True,Face Replacement,Face Replacement,0.9546812176704407,True
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0198801_0420100_0156103.png,WV,Fake,Real,0.5629376173019409,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0986313.png,WV,Fake,Real,0.6487277746200562,False,Face Replacement,N/A,,False
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0987835.png,DC,Fake,Fake,0.7619038820266724,True,Face Morphing,Face Morphing,0.9913311004638672,True
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0380718.png,WV,Fake,Fake,0.981560230255127,True,Face Replacement,Face Replacement,0.9754101037979126,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0879881.png,DC,Fake,Fake,0.9105000495910645,True,Face Replacement,Face Replacement,0.9850389957427979,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0163930.png,DC,Fake,Fake,0.8133162260055542,True,Face Replacement,Face Replacement,0.8904088139533997,True
datasets/idnet/DC/positive/generated.photos_v3_0231859.png,DC,Real,Fake,0.5034276843070984,False,N/A,Face Morphing,0.9260380268096924,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0543891_0937228_0512018.png,WV,Fake,Real,0.6539759635925293,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0557488.png,DC,Fake,Fake,0.6584561467170715,True,Face Replacement,Face Replacement,0.9565550684928894,True
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0894243.png,AZ,Fake,Real,0.6519462466239929,False,Face Morphing,N/A,,False
datasets/idnet/AZ/fraud3_face_replacement/generated.photos_v3_0067926.png,AZ,Fake,Real,0.6772627830505371,False,Face Replacement,N/A,,False
datasets/idnet/AZ/positive/generated.photos_v3_0381456.png,AZ,Real,Fake,0.6237666606903076,False,N/A,Face Morphing,0.9855158925056458,
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0992039.png,WV,Fake,Fake,0.8475012183189392,True,Face Replacement,Face Replacement,0.9769502878189087,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0835368.png,DC,Fake,Fake,0.526678740978241,True,Face Morphing,Face Morphing,0.9794560074806213,True
datasets/idnet/DC/positive/generated.photos_v3_0811627_0555064_0683406.png,DC,Real,Real,0.635391116142273,True,N/A,N/A,,
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0108166_0995943_0184360.png,WV,Fake,Real,0.597709596157074,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/positive/generated.photos_v3_0794902_0122779_0156987.png,WV,Real,Real,0.7243431806564331,True,N/A,N/A,,
datasets/idnet/AZ/fraud2_face_morphing/generated.photos_v3_0863742.png,AZ,Fake,Real,0.5299069881439209,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0410276_0768568_0984595.png,DC,Fake,Fake,0.5749542117118835,True,Face Morphing,Face Morphing,0.978524386882782,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0104765.png,DC,Fake,Fake,0.5773376226425171,True,Face Morphing,Face Morphing,0.9754560589790344,True
datasets/idnet/AZ/positive/generated.photos_v3_0840342.png,AZ,Real,Real,0.671219527721405,True,N/A,N/A,,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0385521.png,DC,Fake,Fake,0.5883689522743225,True,Face Morphing,Face Morphing,0.9702475666999817,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0497751.png,WV,Real,Real,0.5628395676612854,True,N/A,N/A,,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0868338.png,DC,Fake,Real,0.5499477386474609,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0437872.png,WV,Fake,Fake,0.7231882810592651,True,Face Replacement,Face Replacement,0.9005764722824097,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0448006_0697613_0101211.png,DC,Fake,Real,0.6927101016044617,False,Face Replacement,N/A,,False
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0651951.png,DC,Fake,Fake,0.6200390458106995,True,Face Morphing,Face Morphing,0.9594138264656067,True
datasets/idnet/DC/positive/generated.photos_v3_0170019.png,DC,Real,Fake,0.5143251419067383,False,N/A,Face Morphing,0.9874663949012756,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0620074.png,DC,Fake,Real,0.6174956560134888,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0911287.png,WV,Fake,Real,0.6175904870033264,False,Face Morphing,N/A,,False
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0791881.png,DC,Fake,Fake,0.6275244951248169,True,Face Morphing,Face Morphing,0.977479875087738,True
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0857397_0732810_0355303.png,DC,Fake,Real,0.6394737958908081,False,Face Morphing,N/A,,False
datasets/idnet/WV/WV/fraud2_face_morphing/generated.photos_v3_0921579_0445679_0545525.png,WV,Fake,Fake,0.5098170638084412,True,Face Morphing,Face Replacement,0.8834976553916931,False
datasets/idnet/WV/WV/fraud3_face_replacement/generated.photos_v3_0089660.png,WV,Fake,Fake,0.9623096585273743,True,Face Replacement,Face Replacement,0.9857185482978821,True
datasets/idnet/WV/WV/positive/generated.photos_v3_0218509.png,WV,Real,Fake,0.5481641888618469,False,N/A,Face Morphing,0.9712291359901428,
datasets/idnet/DC/fraud2_face_morphing/generated.photos_v3_0208677.png,DC,Fake,Fake,0.6880494356155396,True,Face Morphing,Face Morphing,0.9918349981307983,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0930739_0879444_0435178.png,DC,Fake,Fake,0.8741761445999146,True,Face Replacement,Face Replacement,0.9690272212028503,True
datasets/idnet/DC/fraud3_face_replacement/generated.photos_v3_0264057.png,DC,Fake,Fake,0.9835542440414429,True,Face Replacement,Face Replacement,0.9812754392623901,True
